Actual,Predicted,Probability
0.0,1.0,0.5033190912609409
0.0,1.0,0.7165195168848179
0.0,0.0,0.4456712029898101
0.0,1.0,0.5497198498364304
0.0,0.0,0.49100008736101525
0.0,1.0,0.7953697528968773
0.0,1.0,0.6015407235755933
0.0,1.0,0.6078280457428727
0.0,1.0,0.5967442468148365
0.0,1.0,0.5156002299525051
0.0,1.0,0.5717586760229403
0.0,1.0,0.5834491572288484
0.0,1.0,0.6733994453171185
0.0,0.0,0.45058677793935875
0.0,1.0,0.6370703064110164
0.0,1.0,0.6462119214736712
0.0,1.0,0.7346724026833737
0.0,0.0,0.35369273116831135
0.0,1.0,0.77187742420268
0.0,0.0,0.4759710339217517
0.0,1.0,0.7869601520170465
0.0,1.0,0.7083138136592051
0.0,0.0,0.39189391271517454
0.0,0.0,0.38667618892110844
0.0,1.0,0.5944118954753879
0.0,1.0,0.5714102836936567
0.0,0.0,0.4974552975852516
0.0,1.0,0.6230385691767698
0.0,0.0,0.35603696374201416
0.0,0.0,0.2941461205122199
0.0,1.0,0.6137669259405518
0.0,1.0,0.6250761548640372
0.0,1.0,0.5071003644035381
0.0,0.0,0.3920321161834906
0.0,1.0,0.5047513077142352
0.0,1.0,0.5250066337376754
0.0,1.0,0.6061647612093615
0.0,0.0,0.4575387474785434
0.0,1.0,0.5719767014566638
0.0,1.0,0.6429246013908058
0.0,1.0,0.5955342142231476
0.0,1.0,0.6102383626985969
0.0,1.0,0.6134971108225958
0.0,0.0,0.49892061000480864
0.0,1.0,0.8064584897879478
0.0,0.0,0.44602067835330717
0.0,0.0,0.3183194857727607
0.0,1.0,0.6501591212123433
0.0,0.0,0.4018621306694916
0.0,0.0,0.4652122350864237
0.0,1.0,0.8113356286321193
0.0,1.0,0.6130008323630713
0.0,0.0,0.30810405582596617
0.0,1.0,0.733203615163236
0.0,1.0,0.5554357043606554
0.0,1.0,0.6911642891540388
0.0,1.0,0.5093982167404242
0.0,1.0,0.5853885321296144
0.0,1.0,0.6209840669949662
0.0,1.0,0.6918394759662757
0.0,1.0,0.6686540877483896
0.0,0.0,0.3750266809001533
0.0,1.0,0.6723155986115587
0.0,1.0,0.6412131858323873
0.0,1.0,0.6909905919816415
0.0,1.0,0.7343257507448996
0.0,0.0,0.4042519210755087
0.0,0.0,0.4186591769701604
0.0,0.0,0.47187491438461765
0.0,1.0,0.6604937323892125
0.0,1.0,0.5453526440165826
0.0,0.0,0.45025277849085665
0.0,1.0,0.8143151445681921
0.0,0.0,0.4397528376798139
0.0,0.0,0.4605909790591094
0.0,1.0,0.5520990826167285
0.0,0.0,0.4906878460688294
0.0,1.0,0.6862377843796779
0.0,0.0,0.48403098395826943
0.0,1.0,0.7525714579748464
0.0,0.0,0.40463438143573305
0.0,1.0,0.5082453263805619
0.0,1.0,0.8955001744810648
0.0,1.0,0.5670152894930506
0.0,1.0,0.5798301896797117
0.0,1.0,0.5622778106559888
0.0,1.0,0.5061744078842769
0.0,1.0,0.5946684097455722
0.0,0.0,0.36666880650171885
0.0,0.0,0.41737021670656604
0.0,1.0,0.7144523901735719
0.0,1.0,0.7383335038489525
0.0,1.0,0.5645347739142939
0.0,1.0,0.528977918366936
0.0,1.0,0.5269172133978357
0.0,1.0,0.639579508700677
0.0,1.0,0.6719825694011887
0.0,1.0,0.6377900599257814
0.0,1.0,0.5239158882958939
0.0,0.0,0.4362853086318587
0.0,1.0,0.6747514641644822
0.0,0.0,0.45773800746041365
0.0,1.0,0.775286979288243
0.0,0.0,0.45887199267334894
0.0,1.0,0.7138478684299352
0.0,1.0,0.5427054461913869
0.0,1.0,0.6963107615995733
0.0,1.0,0.7557141682447432
0.0,1.0,0.5599489592754912
0.0,1.0,0.5362789272184618
0.0,1.0,0.6624649099209211
0.0,1.0,0.7396816016268116
0.0,1.0,0.7184455029169696
0.0,0.0,0.47753419513625306
0.0,1.0,0.6595921693154219
0.0,1.0,0.6685231973146363
0.0,0.0,0.4486239708150167
0.0,0.0,0.45921863059025586
0.0,1.0,0.6040644858574438
0.0,0.0,0.4759173563597043
0.0,0.0,0.3292138619707605
0.0,0.0,0.4209217949300323
0.0,0.0,0.44152728290000065
0.0,1.0,0.7369111289471802
0.0,0.0,0.4747215414103136
0.0,0.0,0.46447682739151247
0.0,0.0,0.4455749846815504
0.0,0.0,0.301528677036447
0.0,1.0,0.7577512284188117
0.0,0.0,0.3757721857019867
0.0,1.0,0.7167051315515048
0.0,1.0,0.5190926709243678
0.0,0.0,0.41893105167211775
0.0,1.0,0.508259253238225
0.0,1.0,0.6187570167331838
0.0,0.0,0.4110752396657387
0.0,1.0,0.6831897872147739
0.0,0.0,0.29565481856150144
0.0,0.0,0.45441200625333467
0.0,1.0,0.5470371868108724
0.0,1.0,0.6961462491286785
0.0,1.0,0.7052581886879449
0.0,1.0,0.5664785842938865
0.0,1.0,0.8316264039386828
0.0,1.0,0.622632539305057
0.0,0.0,0.47342283809763763
0.0,1.0,0.5818305467166309
0.0,1.0,0.5455250779943318
0.0,0.0,0.3315420011118483
0.0,1.0,0.7357677012258975
0.0,0.0,0.4842331446255209
0.0,0.0,0.39395312433374735
0.0,0.0,0.34974221722639004
0.0,1.0,0.557160008157738
0.0,0.0,0.2895217634808558
0.0,0.0,0.4580674550938516
0.0,1.0,0.5172548529249466
0.0,1.0,0.6432982732338958
0.0,1.0,0.6530876472696792
0.0,0.0,0.45088387743379527
0.0,1.0,0.5578575732762405
0.0,1.0,0.8367388944641314
0.0,0.0,0.3505755847071856
0.0,0.0,0.3669995124352926
0.0,1.0,0.7951565592202695
0.0,0.0,0.4857948072394234
0.0,0.0,0.39062176003844645
0.0,1.0,0.8205142192746723
0.0,0.0,0.38684977178038554
0.0,0.0,0.4456263021367
0.0,0.0,0.41456097023669697
0.0,1.0,0.5390210515124124
0.0,1.0,0.5340159559238477
0.0,1.0,0.5097019895544113
0.0,0.0,0.19250343327346378
0.0,1.0,0.5392323691393315
0.0,1.0,0.6231236431365512
0.0,1.0,0.574126213777175
0.0,0.0,0.47439466094558774
0.0,1.0,0.6004771720445095
0.0,1.0,0.5895320691477276
0.0,1.0,0.5435317787649445
0.0,1.0,0.6341335726654838
0.0,1.0,0.7829891482578591
0.0,1.0,0.560885764383604
0.0,1.0,0.5792165413136433
0.0,1.0,0.553156351487154
0.0,1.0,0.6968749498768451
0.0,1.0,0.705134178984996
0.0,0.0,0.4143953128877688
0.0,1.0,0.608242126789212
0.0,1.0,0.6057149691976568
0.0,0.0,0.3802116929803693
0.0,1.0,0.7260107291853113
0.0,1.0,0.8355141086808562
0.0,1.0,0.5891023840241789
0.0,1.0,0.8384216513071662
0.0,0.0,0.3401484066340938
0.0,0.0,0.4196138234066695
0.0,0.0,0.35629938158771574
0.0,1.0,0.9067072916838708
0.0,1.0,0.754663775630757
0.0,0.0,0.39984067352772223
0.0,1.0,0.6724601041718196
0.0,1.0,0.8757734813269403
0.0,0.0,0.35966333889088314
0.0,0.0,0.28165685330245366
0.0,1.0,0.5689217598255777
0.0,0.0,0.48228120897779364
0.0,1.0,0.518719669621902
0.0,1.0,0.6228724881094919
0.0,1.0,0.5482701047171465
0.0,1.0,0.5930854394771091
0.0,0.0,0.24349472012275197
0.0,1.0,0.6650264427078438
0.0,0.0,0.4801749107775379
0.0,0.0,0.40449920795082017
0.0,1.0,0.837513840973468
0.0,1.0,0.8105376262581343
0.0,1.0,0.8781642457459669
0.0,0.0,0.37384642218355046
0.0,1.0,0.5289215114997037
0.0,1.0,0.5131427322615325
0.0,0.0,0.3331919864997425
0.0,1.0,0.6667916607298804
0.0,0.0,0.4524565633593753
0.0,0.0,0.3509843884963017
0.0,0.0,0.47467380934202646
0.0,1.0,0.732007299516421
0.0,1.0,0.5726023262662068
0.0,1.0,0.5317932855443497
0.0,1.0,0.6591467230508005
0.0,0.0,0.45433500777743996
0.0,1.0,0.5623738319686902
0.0,0.0,0.3995165355023994
0.0,1.0,0.7184573000429623
0.0,0.0,0.47608899306499547
0.0,1.0,0.6845302614640841
0.0,1.0,0.5005683196825752
0.0,0.0,0.4838109018525348
0.0,1.0,0.7072752318032455
0.0,1.0,0.5500042252176844
0.0,0.0,0.4070650395043022
0.0,0.0,0.48913721397279
0.0,1.0,0.7319091382600801
0.0,0.0,0.4838431709436596
0.0,1.0,0.6487954517022394
0.0,1.0,0.6978760845084243
0.0,0.0,0.12437299547628373
0.0,1.0,0.5336408330543219
0.0,0.0,0.4307392458857963
0.0,0.0,0.45864485548499595
0.0,0.0,0.34015117712427134
0.0,1.0,0.6364031297664975
0.0,1.0,0.6528488908211914
0.0,1.0,0.5990710558250105
0.0,1.0,0.5241698565997156
0.0,1.0,0.5221884068935211
0.0,1.0,0.6458574160963713
0.0,1.0,0.7580877234210719
0.0,0.0,0.4139529065432494
0.0,1.0,0.6986139474558054
0.0,1.0,0.8853642266146856
0.0,1.0,0.5570451781340972
0.0,1.0,0.712951723822834
0.0,1.0,0.690588011555974
0.0,1.0,0.6131006991311635
0.0,1.0,0.5628265218621156
0.0,0.0,0.2648692485672761
0.0,1.0,0.6250785390945939
0.0,0.0,0.396578039619655
0.0,0.0,0.44894068741858084
0.0,0.0,0.40755416146756235
0.0,1.0,0.6536682349515013
0.0,1.0,0.5075492963703576
0.0,0.0,0.3769391976405986
0.0,1.0,0.6124545312126922
0.0,1.0,0.7555249775146907
0.0,0.0,0.401128895884034
0.0,1.0,0.5365361447236692
0.0,1.0,0.7111520200043977
0.0,0.0,0.4673709878095549
0.0,1.0,0.7720033472277001
0.0,1.0,0.5058890901698175
0.0,1.0,0.5523681789984811
0.0,1.0,0.6096110585675805
0.0,1.0,0.7043464328057527
0.0,1.0,0.6437388420082439
0.0,1.0,0.5468073966598631
0.0,0.0,0.4445259778309254
0.0,1.0,0.7130815607557185
0.0,1.0,0.5110076372096438
0.0,1.0,0.7754300263698147
0.0,0.0,0.34119842309719023
0.0,0.0,0.4265516261544347
0.0,0.0,0.4975716583586717
0.0,1.0,0.514932972017939
0.0,1.0,0.6515091074705441
0.0,1.0,0.5700602689759554
0.0,1.0,0.5939003094051045
0.0,1.0,0.5412309559766163
0.0,1.0,0.5144610984008952
0.0,1.0,0.7926711651443147
0.0,1.0,0.6030409414100409
0.0,1.0,0.8567056212308954
0.0,1.0,0.5940562250094776
0.0,1.0,0.8349993703221033
0.0,0.0,0.36269228652091084
0.0,1.0,0.6068879844780896
0.0,0.0,0.4822266691278138
0.0,0.0,0.3818795668360916
0.0,1.0,0.8091527664257626
0.0,1.0,0.7250048144851867
0.0,1.0,0.6253693132923195
0.0,1.0,0.6744198266218419
0.0,0.0,0.4503816275569681
0.0,1.0,0.5362392265408833
0.0,1.0,0.6410997640482015
0.0,1.0,0.5273847450182705
0.0,1.0,0.5811941451554601
0.0,1.0,0.6275924096129509
0.0,1.0,0.5341618767965087
0.0,0.0,0.473739824946674
0.0,1.0,0.5485168429273075
0.0,1.0,0.5327502569260688
0.0,1.0,0.848669276888847
0.0,0.0,0.4543841641889621
0.0,0.0,0.47421877952700103
0.0,0.0,0.4175288421483461
0.0,1.0,0.7331755362555319
0.0,1.0,0.6731283063528597
0.0,0.0,0.43130269023281664
0.0,0.0,0.4305769170834491
0.0,0.0,0.42540324052592926
0.0,0.0,0.46752406212823633
0.0,1.0,0.565956709962588
0.0,1.0,0.6165544326094164
0.0,0.0,0.4065036475369747
0.0,1.0,0.733064439131603
0.0,1.0,0.70432199749725
0.0,0.0,0.3950337724695624
0.0,0.0,0.47202332848191597
0.0,1.0,0.6904952484365374
0.0,1.0,0.5149435119988043
0.0,1.0,0.58949669062487
0.0,1.0,0.524535734747181
0.0,0.0,0.4166700648897943
0.0,1.0,0.6653701423367695
0.0,1.0,0.6273861998821679
0.0,1.0,0.6711459696981203
0.0,0.0,0.4849920186627708
0.0,1.0,0.9994627411253044
0.0,1.0,0.6335898169606816
0.0,1.0,0.5322656471125928
0.0,1.0,0.6113419923451398
0.0,0.0,0.2546954330163807
0.0,1.0,0.8069757311734856
0.0,0.0,0.4908831428561317
0.0,1.0,0.6227979610539669
0.0,0.0,0.493961236374764
0.0,1.0,0.503393232575488
0.0,1.0,0.5276726247455396
0.0,1.0,0.6156076045267151
0.0,0.0,0.28503236771275864
0.0,1.0,0.5085605769191212
0.0,1.0,0.9480125112633747
0.0,1.0,0.5170058336714441
0.0,1.0,0.692347273609907
0.0,1.0,0.636420294584208
0.0,1.0,0.7909918843536023
0.0,1.0,0.5860842606031516
0.0,0.0,0.360967880795224
0.0,0.0,0.4399335941798014
0.0,0.0,0.39940801357697187
0.0,1.0,0.7052311469981397
0.0,1.0,0.6680019730407495
0.0,1.0,0.5954948165215401
0.0,1.0,0.5474826054667161
0.0,1.0,0.8347330010590996
0.0,1.0,0.6886911813476513
0.0,1.0,0.7095645382877729
0.0,0.0,0.48523074463476934
0.0,0.0,0.4603541038639562
0.0,1.0,0.504509517069795
0.0,0.0,0.24363253274386668
0.0,1.0,0.581875416751208
0.0,0.0,0.46915124581151174
0.0,0.0,0.4987594734331984
0.0,1.0,0.7767920515382826
0.0,0.0,0.4606976079448812
0.0,0.0,0.38599783257196685
0.0,1.0,0.8244711745726825
0.0,1.0,0.5924594729803186
0.0,1.0,0.817795713965801
0.0,0.0,0.4779666486805077
0.0,1.0,0.5233720247545004
0.0,0.0,0.35760634908523825
0.0,1.0,0.5151461389770247
0.0,1.0,0.6576587437418209
0.0,1.0,0.6736192286602897
0.0,1.0,0.6442922565719146
0.0,1.0,0.5257665017422704
0.0,1.0,0.6227833718884409
0.0,1.0,0.5876351356697398
0.0,1.0,0.8133775065316037
0.0,1.0,0.5604070701378854
0.0,1.0,0.7037393801074502
0.0,0.0,0.4132470550695971
0.0,0.0,0.46427123990522295
0.0,0.0,0.4423833911542178
0.0,1.0,0.6426071851461146
0.0,1.0,0.5391535763547833
0.0,1.0,0.7172964058564849
0.0,1.0,0.6487955025254195
0.0,1.0,0.6063292329254931
0.0,0.0,0.49605560276387395
0.0,0.0,0.46273719100316274
0.0,1.0,0.5482143726624246
0.0,1.0,0.6094270563953015
0.0,1.0,0.5524199843828441
0.0,0.0,0.22216395722817778
0.0,0.0,0.43203475833767735
0.0,1.0,0.526607589984674
0.0,1.0,0.9369091794203777
0.0,1.0,0.5242221482364113
0.0,1.0,0.791105965096128
0.0,1.0,0.6936670912926495
0.0,0.0,0.31137547378127683
0.0,0.0,0.42648484836846445
0.0,1.0,0.7409125486775694
0.0,0.0,0.3426549094730979
0.0,1.0,0.5669097974188976
0.0,0.0,0.3885509327070434
0.0,1.0,0.5064663595419397
0.0,1.0,0.5525938017393767
0.0,1.0,0.5336704540582464
0.0,1.0,0.6869748614038109
0.0,0.0,0.430901312453671
0.0,1.0,0.5177169324848373
0.0,1.0,0.513692133813312
0.0,0.0,0.4819328634483555
0.0,0.0,0.36234377104965454
0.0,1.0,0.5506818272438171
0.0,1.0,0.62222485240346
0.0,1.0,0.6010490395875804
0.0,1.0,0.5407339344725568
0.0,0.0,0.4767379213191907
0.0,1.0,0.7108421853766315
0.0,1.0,0.6247403321319264
0.0,1.0,0.5129194922124541
0.0,1.0,0.6420704876253545
0.0,1.0,0.5151970350331406
0.0,1.0,0.6233196817080543
0.0,1.0,0.6150922980795741
0.0,1.0,0.7520796979442058
0.0,1.0,0.7805611259680587
0.0,0.0,0.41330587969125704
0.0,1.0,0.6736701371866587
0.0,1.0,0.6367856642675415
0.0,1.0,0.5865879312413175
0.0,1.0,0.7810917048380319
0.0,0.0,0.41656979751859174
0.0,1.0,0.7345666182662903
0.0,0.0,0.4484628515957365
0.0,1.0,0.7969448935835675
0.0,0.0,0.31165714515965903
0.0,1.0,0.5986162080818243
0.0,1.0,0.6624049639043582
0.0,1.0,0.6966585568706554
0.0,0.0,0.49171579192406684
0.0,0.0,0.2960640409062659
0.0,1.0,0.8276453521194661
0.0,1.0,0.923322994500612
0.0,0.0,0.4926071906219605
0.0,0.0,0.42251208014492714
0.0,1.0,0.6177869863580431
0.0,0.0,0.2450570171280033
0.0,1.0,0.6848870553985336
0.0,1.0,0.8621760040673487
0.0,0.0,0.4116981776811692
0.0,1.0,0.5893695138101483
0.0,1.0,0.5168774427583568
0.0,1.0,0.8353360357808981
0.0,1.0,0.6100277661638328
0.0,1.0,0.7577732624975945
0.0,1.0,0.8063409519914824
0.0,1.0,0.5082780254143147
0.0,0.0,0.452021693040287
0.0,0.0,0.47616901533207956
0.0,1.0,0.8385355250418258
0.0,1.0,0.7477722654932237
0.0,1.0,0.7815681518118195
0.0,1.0,0.6524364113231884
0.0,0.0,0.41662964221081306
0.0,1.0,0.8299415833534388
0.0,1.0,0.5891668478349447
0.0,0.0,0.4302618366747235
0.0,0.0,0.43709198158406065
0.0,0.0,0.4692802856308549
0.0,0.0,0.48154994650255717
0.0,1.0,0.5835589108127243
0.0,1.0,0.846870363679104
0.0,1.0,0.8063114779255863
0.0,0.0,0.4375565514393246
0.0,0.0,0.3364291445199059
0.0,1.0,0.5527412654503691
0.0,1.0,0.8777036457773677
0.0,1.0,0.6433925046265317
0.0,1.0,0.7307423678590419
0.0,0.0,0.17746012293919855
0.0,0.0,0.3755886911631377
0.0,1.0,0.8377767339908474
0.0,1.0,0.7487609592649982
0.0,0.0,0.3412389244227893
0.0,0.0,0.3797157840215673
0.0,0.0,0.3342931221673529
0.0,1.0,0.6466599804810891
0.0,0.0,0.3115181432303938
0.0,1.0,0.6002791788687221
0.0,1.0,0.6027763978278019
0.0,1.0,0.6859280607288325
0.0,0.0,0.34927742677253737
0.0,1.0,0.6356513429009738
0.0,1.0,0.5027464372012289
0.0,0.0,0.36643931016011483
0.0,0.0,0.49048124357641604
0.0,1.0,0.8083664862117252
0.0,0.0,0.3099542622573907
0.0,1.0,0.6736294744301881
0.0,0.0,0.41867051352416934
0.0,1.0,0.705953591699006
0.0,1.0,0.7000905427399469
0.0,0.0,0.42087579296455413
0.0,0.0,0.48398022789713213
0.0,1.0,0.6227116863308096
0.0,0.0,0.4367164724060253
0.0,1.0,0.6302877922354411
0.0,1.0,0.5576144133591074
0.0,1.0,0.6331080666845811
0.0,0.0,0.4678562602647117
0.0,0.0,0.39923668896881487
0.0,1.0,0.6375924669189077
0.0,1.0,0.6230347258623093
0.0,1.0,0.6302744502708214
0.0,0.0,0.482635863527156
0.0,1.0,0.6393018404527523
0.0,1.0,0.7922398226918305
0.0,1.0,0.661645138857378
0.0,1.0,0.5455280579293454
0.0,1.0,0.5631460458625219
0.0,1.0,0.5253441878368057
0.0,0.0,0.4748049080205752
0.0,1.0,0.6482638720082148
0.0,1.0,0.599161071048149
0.0,1.0,0.690338942318381
0.0,1.0,0.737440066853152
0.0,1.0,0.6042312071231843
0.0,0.0,0.342542017347004
0.0,1.0,0.6568499670847597
0.0,0.0,0.3154523413656333
0.0,1.0,0.5669171048848327
0.0,1.0,0.5555425927394445
0.0,0.0,0.3218950235767687
0.0,0.0,0.13387680205490043
0.0,1.0,0.7139194985340397
0.0,0.0,0.4010529170650239
0.0,0.0,0.4154986873809708
0.0,1.0,0.7076497831095965
0.0,0.0,0.43982572072445975
0.0,0.0,0.4834838979354167
0.0,1.0,0.658017083658329
0.0,1.0,0.6085421951450797
0.0,0.0,0.46210514455361085
0.0,0.0,0.4925338196241146
0.0,1.0,0.9991001248910578
0.0,1.0,0.8720999673480454
0.0,1.0,0.7724241925085412
0.0,0.0,0.460628040294006
0.0,0.0,0.4134241302727212
0.0,1.0,0.7213968143483092
0.0,1.0,0.8916007971487567
0.0,1.0,0.5157814210598645
0.0,0.0,0.4899147623398578
0.0,1.0,0.6385854865094164
0.0,0.0,0.45741182657163176
0.0,1.0,0.8126009149088552
0.0,1.0,0.5998864549781783
0.0,1.0,0.7294113186181065
0.0,1.0,0.6662999590082783
0.0,1.0,0.838052091698813
0.0,1.0,0.6076077362491717
0.0,0.0,0.4828449883170234
0.0,1.0,0.6010642990462329
0.0,1.0,0.6941810207367731
0.0,1.0,0.762749488947933
0.0,0.0,0.32943657355879696
0.0,0.0,0.4710859580699914
0.0,1.0,0.6343900296899105
0.0,0.0,0.33710680621873684
0.0,1.0,0.6334435117392534
0.0,1.0,0.6809796357091462
0.0,0.0,0.369396352523738
0.0,1.0,0.5026332795915569
0.0,1.0,0.5788230808832273
0.0,1.0,0.6878253352468815
0.0,1.0,0.5156016077733838
0.0,0.0,0.41142460762659483
0.0,0.0,0.3333455807422733
0.0,1.0,0.7004727190628074
0.0,1.0,0.6128540868040191
0.0,0.0,0.2866079334058269
0.0,1.0,0.6665758484897667
0.0,0.0,0.39075822719548664
0.0,1.0,0.7968123913440586
0.0,0.0,0.4002416125973673
0.0,1.0,0.6085578209746233
0.0,1.0,0.574160344953822
0.0,1.0,0.776051175573327
0.0,0.0,0.45482674350085445
0.0,0.0,0.392523330562074
0.0,1.0,0.594114123686712
0.0,1.0,0.5783100788673083
0.0,1.0,0.7620923941096968
0.0,0.0,0.497053317557797
0.0,0.0,0.450124260924491
0.0,1.0,0.6989338547091469
0.0,1.0,0.6672078514327903
0.0,1.0,0.5636275414064587
0.0,1.0,0.6881651675151133
0.0,1.0,0.5754591523090661
0.0,1.0,0.743626046695312
0.0,1.0,0.6929857703712403
0.0,1.0,0.8156529244803479
0.0,0.0,0.45711900375513653
0.0,1.0,0.5009098579350213
0.0,0.0,0.32086659332904005
0.0,0.0,0.3685931905758092
0.0,1.0,0.7727160878129146
0.0,1.0,0.7024545528684797
0.0,1.0,0.6389755689514393
0.0,1.0,0.7016219874145135
0.0,1.0,0.634385576690025
0.0,0.0,0.3753459486739793
0.0,1.0,0.5067441857039596
0.0,1.0,0.7396988021225145
0.0,1.0,0.5806144437151182
0.0,0.0,0.48719580766243
0.0,1.0,0.5810494018992021
0.0,1.0,0.9612073018176209
0.0,1.0,0.5615808387645833
0.0,0.0,0.43134505250363925
0.0,0.0,0.4397216488467524
0.0,1.0,0.6701139876642493
0.0,0.0,0.45720518406696253
0.0,1.0,0.568861637418418
0.0,1.0,0.5940864096868824
0.0,1.0,0.6871875023443139
0.0,0.0,0.46024876493992084
0.0,1.0,0.5317672717387967
0.0,1.0,0.5397089261057902
0.0,0.0,0.3549796001684577
0.0,1.0,0.6686462860499525
0.0,1.0,0.5320269528025098
0.0,1.0,0.559157967833616
0.0,1.0,0.504440732062642
0.0,0.0,0.2269738803075627
0.0,1.0,0.6107114018565399
0.0,0.0,0.4879578188112137
0.0,1.0,0.7026223878943328
0.0,1.0,0.6887268642470671
0.0,0.0,0.48344286926374064
0.0,1.0,0.534562401655706
0.0,0.0,0.4942537622437402
0.0,1.0,0.6597570820534686
0.0,1.0,0.566118910544586
0.0,0.0,0.3806491211663317
0.0,1.0,0.5297258860666021
0.0,1.0,0.6026865688594867
0.0,0.0,0.4925729016548109
0.0,1.0,0.5372952094593884
0.0,0.0,0.33849568776206757
0.0,1.0,0.5611025315189445
0.0,1.0,0.6336370314481938
0.0,1.0,0.5218338092229196
0.0,1.0,0.6831474317101071
0.0,0.0,0.4267019590637836
0.0,1.0,0.6521342521162221
0.0,1.0,0.5718667369093566
0.0,0.0,0.32678566939516007
0.0,0.0,0.38070256978466344
0.0,0.0,0.41919205426798883
0.0,1.0,0.7059020873569438
0.0,1.0,0.5142515590280207
0.0,1.0,0.541615176135794
0.0,1.0,0.5158179328134136
0.0,1.0,0.6652481693381459
0.0,0.0,0.37405138211899636
0.0,1.0,0.5919037276768986
0.0,0.0,0.4663104590433321
0.0,1.0,0.6547703420033885
0.0,1.0,0.6426422547343901
0.0,1.0,0.6549697369452001
0.0,0.0,0.3269250068385309
0.0,1.0,0.5947914668048755
0.0,0.0,0.3340835965881946
0.0,1.0,0.8157874183679533
0.0,0.0,0.4580337443648922
0.0,1.0,0.625389360952997
0.0,1.0,0.6716803125993742
0.0,0.0,0.34544102846415115
0.0,1.0,0.7058732656227188
0.0,0.0,0.2868164219832693
0.0,1.0,0.6188830199533014
0.0,1.0,0.7505447510785765
0.0,0.0,0.4677252059166589
0.0,0.0,0.38934092904753753
0.0,1.0,0.5807365073725809
0.0,0.0,0.43518514508392103
0.0,0.0,0.4662586439345716
0.0,0.0,0.37970234904498684
0.0,0.0,0.4129116570018954
0.0,0.0,0.20425976129353257
0.0,1.0,0.5371274651765175
0.0,1.0,0.5748336798616229
0.0,0.0,0.3978565071831689
0.0,0.0,0.36583787243039223
0.0,1.0,0.6135267126351116
0.0,1.0,0.5376169734671777
0.0,1.0,0.6150707331642347
0.0,1.0,0.6897800410337768
0.0,1.0,0.7669753388446782
0.0,1.0,0.5602175021052646
0.0,0.0,0.464213422471921
0.0,1.0,0.6101280647339645
0.0,1.0,0.5141972245806057
0.0,0.0,0.41834402848859087
0.0,0.0,0.36426209661751785
0.0,0.0,0.3523197479823858
0.0,1.0,0.751889414598909
0.0,1.0,0.6982754501028215
0.0,1.0,0.7776080083532407
0.0,0.0,0.4083043514451593
0.0,0.0,0.39781240989287764
0.0,1.0,0.6424252094831646
0.0,1.0,0.6230150047472905
0.0,0.0,0.3289538454299485
0.0,1.0,0.6135279521058156
0.0,0.0,0.3459243419033244
0.0,1.0,0.6881772899922166
0.0,0.0,0.4442762636428881
0.0,0.0,0.38436218149766604
0.0,1.0,0.7118429105660344
0.0,0.0,0.327093970059417
0.0,0.0,0.3384352480592781
0.0,1.0,0.6620272082930241
0.0,1.0,0.7733014445195112
0.0,0.0,0.4101136455567028
0.0,1.0,0.6311891483709298
0.0,0.0,0.4626995805343206
0.0,0.0,0.46314203955638894
0.0,1.0,0.5114775556477063
0.0,0.0,0.2703421525645238
0.0,0.0,0.4101418411877547
0.0,0.0,0.40680704713802884
0.0,0.0,0.3677274143147676
0.0,1.0,0.6696854982257532
0.0,1.0,0.7392255758883699
0.0,0.0,0.4817219067254434
0.0,0.0,0.2213057923061131
0.0,1.0,0.6893305067488164
0.0,1.0,0.5363886462689617
0.0,1.0,0.5159975599793017
0.0,1.0,0.682017531077683
0.0,0.0,0.3135298904728385
0.0,0.0,0.464972478916813
0.0,1.0,0.6528488908211914
0.0,1.0,0.6872623706938532
0.0,1.0,0.5472765271650737
0.0,0.0,0.37493866518532515
0.0,1.0,0.7616131298896647
0.0,0.0,0.2843176149557266
0.0,1.0,0.5607228055149124
0.0,0.0,0.3934056366061326
0.0,1.0,0.6601020727762353
0.0,0.0,0.4804437630024386
0.0,1.0,0.6028111199502132
0.0,1.0,0.694145508393715
0.0,0.0,0.4962823909103056
0.0,1.0,0.6827999402223663
0.0,1.0,0.506453872244879
0.0,1.0,0.6382020122775346
0.0,1.0,0.586774993359141
0.0,1.0,0.5151819800614479
0.0,0.0,0.3052019682814966
0.0,0.0,0.3550477729860767
0.0,0.0,0.4228235479891921
0.0,0.0,0.4238399144834905
0.0,1.0,0.5085179054865
0.0,1.0,0.6599255544228881
0.0,1.0,0.5909967680239697
0.0,1.0,0.6279205633194399
0.0,1.0,0.7221350339372781
0.0,1.0,0.5926776645899795
0.0,1.0,0.5788655124581092
0.0,1.0,0.5765136307136339
0.0,0.0,0.38358232906778233
0.0,1.0,0.5753984829348746
0.0,0.0,0.48261032329069337
0.0,1.0,0.7417685130654161
0.0,0.0,0.4488931416601886
0.0,0.0,0.3766522720740729
0.0,1.0,0.6018986261397463
0.0,0.0,0.4349251996094126
0.0,1.0,0.5152598590752251
0.0,1.0,0.6185032292264677
0.0,1.0,0.5243285917764233
0.0,1.0,0.5878675914070717
0.0,0.0,0.4722251002992115
0.0,1.0,0.5164540807302307
0.0,0.0,0.4796649121190772
0.0,0.0,0.44471465589670595
0.0,1.0,0.5491101956378341
0.0,1.0,0.5567916703240922
0.0,0.0,0.3504895214196198
0.0,1.0,0.5569546944523694
0.0,1.0,0.698618852767628
0.0,0.0,0.3760628867511634
